id,year,month,recreation_visitors,non_recreation_visitors,recreation_hr,non_recreation_hr,concession_lodging,tent_campers,rv_campers,concession_camping,backcountry_campers,misc_campers,non_recreation_overnight_stays,total_overnight_stays,np_name
1442,2013,February,40742,99684,131938,99684,201,0,0,33,0,264,0,498,Grand Teton
1443,2013,March,47414,113272,146379,113272,34,0,0,40,0,139,0,212,Grand Teton
1444,2013,April,45027,83546,140333,83546,0,0,0,33,78,158,0,269,Grand Teton
1445,2013,May,189663,106905,942856,106905,9479,0,0,8953,694,46,0,19173,Grand Teton
1446,2013,June,509389,131441,3573657,131441,44314,0,0,57339,3115,129,0,104897,Grand Teton
1447,2013,July,642862,194604,5180871,194604,57946,0,0,98119,10141,578,0,166784,Grand Teton
1448,2013,August,609953,163625,4688778,163625,54596,0,0,79957,11867,191,0,146611,Grand Teton
1449,2013,September,420542,125261,2940018,125261,38141,0,0,43796,3870,264,0,86071,Grand Teton
1450,2013,October,68984,122791,212941,122791,0,0,0,0,86,221,0,307,Grand Teton
1451,2013,November,36686,85114,114047,85114,0,10,23,0,23,148,0,204,Grand Teton
1452,2013,December,37661,107380,114580,107380,39,0,0,33,0,10,0,82,Grand Teton
1453,2014,January,44783,110255,140677,110255,140,0,0,33,135,16,0,324,Grand Teton
1454,2014,February,38951,102934,121641,102934,97,0,0,33,0,116,0,246,Grand Teton
1455,2014,March,47711,122596,147025,122596,0,0,0,50,51,99,0,200,Grand Teton
1456,2014,April,45867,92075,142457,92075,0,0,0,33,117,99,0,249,Grand Teton
1457,2014,May,199161,118399,1335729,118399,16306,0,0,20967,431,155,0,37859,Grand Teton
1458,2014,June,515625,139583,3669859,139583,45680,0,0,60576,2434,182,0,108871,Grand Teton
1459,2014,July,686200,176272,5271189,176272,59665,0,0,95594,9387,102,0,164748,Grand Teton
1460,2014,August,614995,165378,4612171,165378,54576,0,0,75759,11407,165,0,141907,Grand Teton
1461,2014,September,372054,158757,2820496,158757,35582,0,0,46473,5172,175,0,87402,Grand Teton
1462,2014,October,148281,122050,598184,122050,3694,46,373,3244,378,129,0,7864,Grand Teton
1463,2014,November,37388,86311,115358,86311,0,0,86,0,12,66,0,164,Grand Teton
1464,2014,December,40376,110510,123222,110510,71,0,0,0,0,36,0,107,Grand Teton
1465,2015,January,46952,111180,147251,111180,119,0,0,82,110,16,0,328,Grand Teton
1466,2015,February,51638,115744,160443,115744,0,0,0,66,102,116,0,284,Grand Teton
1467,2015,March,57392,126865,178383,126865,0,0,0,82,183,53,0,318,Grand Teton
1468,2015,April,52348,94194,163197,94194,0,0,0,82,134,99,0,316,Grand Teton
1469,2015,May,231708,113964,1169993,113964,9600,0,0,13909,487,356,0,24352,Grand Teton
1470,2015,June,576057,112400,4322711,112400,45378,0,0,83702,3825,148,0,133053,Grand Teton
1471,2015,July,737246,180623,5530611,180623,59986,0,0,98422,11695,96,0,170199,Grand Teton
1472,2015,August,651245,178453,4851217,178453,50688,0,0,85457,12299,145,0,148589,Grand Teton
1473,2015,September,474787,150932,4212659,150932,39569,0,0,98428,4953,40,0,142990,Grand Teton
1474,2015,October,190681,112741,782655,112741,5198,0,0,5540,0,63,0,10801,Grand Teton
1475,2015,November,38610,88148,115831,88148,0,0,0,0,0,0,0,0,Grand Teton
1476,2015,December,41257,112721,123967,112721,0,0,0,0,10,0,0,10,Grand Teton
1477,2016,January,47501,118948,142503,118948,0,0,0,0,0,0,0,0,Grand Teton
1478,2016,February,53271,122194,162640,122194,0,0,0,82,46,16,0,145,Grand Teton
1479,2016,March,55162,127953,168148,127953,0,0,0,66,54,16,0,136,Grand Teton
1480,2016,April,59287,95991,179598,95991,0,0,0,50,0,40,0,89,Grand Teton
1481,2016,May,292318,122016,1517099,122016,14193,0,0,17549,1003,82,0,32828,Grand Teton
1482,2016,June,603154,162948,4439169,162948,52122,0,0,78103,4467,165,0,134857,Grand Teton
1483,2016,July,758253,189804,5735396,189804,62767,0,0,105830,8872,0,0,177468,Grand Teton
1484,2016,August,633657,172513,4979682,172513,56383,0,0,85755,15497,248,0,157883,Grand Teton
1485,2016,September,492451,150373,1801097,150373,5471,0,0,4808,5993,330,0,16602,Grand Teton
1486,2016,October,186185,112556,764947,112556,5512,0,0,4808,264,0,0,10584,Grand Teton
1487,2016,November,50508,88972,152812,88972,0,0,0,0,0,66,0,66,Grand Teton
1488,2016,December,38329,88628,118664,88628,129,0,0,33,10,16,0,188,Grand Teton
1489,2017,January,45377,109657,144760,109657,238,0,0,66,122,16,0,442,Grand Teton
1490,2017,February,44397,111004,139627,111004,148,0,0,82,83,16,0,330,Grand Teton
1491,2017,March,53366,120755,163102,120755,55,0,0,82,0,16,0,154,Grand Teton
1492,2017,April,58403,97898,178211,97898,0,0,0,82,55,16,0,154,Grand Teton
1493,2017,May,255583,130394,1350955,130394,12946,0,0,16141,790,82,0,29959,Grand Teton
1494,2017,June,637683,169203,4598874,169203,53002,0,0,80763,3805,165,0,137735,Grand Teton
1495,2017,July,739046,185452,5779517,185452,61686,0,0,109682,10493,825,0,182686,Grand Teton
1496,2017,August,716690,178252,5594406,178252,57241,0,0,99597,19135,660,0,176633,Grand Teton
1497,2017,September,482661,168694,3473294,168694,40703,0,0,57501,5493,165,0,103862,Grand Teton
1498,2017,October,187499,134907,747995,134907,4853,79,205,4043,217,116,0,9513,Grand Teton
1499,2017,November,45496,109342,136488,109342,0,0,0,0,0,0,0,0,Grand Teton
1500,2017,December,50799,136789,153138,136789,38,0,0,0,0,0,0,38,Grand Teton
1501,2018,January,54298,128829,173277,128829,232,0,0,0,284,16,0,532,Grand Teton
1502,2018,February,47524,108886,148787,108886,231,0,0,46,25,16,0,319,Grand Teton
1503,2018,March,57276,131371,177863,131371,46,0,0,82,148,33,0,310,Grand Teton
1504,2018,April,60541,100712,187718,100712,0,0,0,99,131,82,0,312,Grand Teton
1505,2018,May,296885,127668,1544136,127668,6080,0,0,26269,998,165,0,33512,Grand Teton
1506,2018,June,627055,176406,3608152,176406,18832,0,0,65819,3665,248,0,88564,Grand Teton
1507,2018,July,795725,171629,4795894,171629,20707,0,0,90502,12315,0,0,123524,Grand Teton
1508,2018,August,692074,179798,4292143,179798,21753,0,0,77506,14378,0,0,113637,Grand Teton
1509,2018,September,558788,146463,3214131,146463,16636,0,0,55526,6698,0,0,78860,Grand Teton
1510,2018,October,207534,124207,752739,124207,2258,0,0,4262,154,0,0,6674,Grand Teton
1511,2018,November,44651,94160,134605,94160,0,0,0,0,7,26,0,33,Grand Teton
1512,2018,December,48800,127744,146830,127744,22,0,0,0,0,0,0,22,Grand Teton
1513,2019,January,56635,130832,174098,130832,215,0,0,0,0,0,0,215,Grand Teton
1514,2019,February,43913,114968,138155,114968,283,0,0,0,46,0,0,329,Grand Teton
1515,2019,March,65864,146897,198351,146897,39,0,0,0,0,0,0,39,Grand Teton
1516,2019,April,59105,101375,179286,101375,0,0,0,0,101,0,0,101,Grand Teton
1517,2019,May,278529,122737,1477269,122737,13592,0,0,18571,744,0,0,32907,Grand Teton
1518,2019,June,625441,142139,4116419,142139,48982,0,0,62192,3703,0,0,114877,Grand Teton
1519,2019,July,775788,170991,5361103,170991,55988,0,0,87891,11697,0,0,155576,Grand Teton
1520,2019,August,702022,178893,4957419,178893,52112,0,0,79226,14885,0,0,146223,Grand Teton
1521,2019,September,517265,155039,3578654,155039,39764,0,0,59340,4837,0,0,103941,Grand Teton
1522,2019,October,186487,127318,736016,127318,3864,0,0,4935,255,0,0,9054,Grand Teton
1523,2019,November,48132,93580,144845,93580,0,0,0,0,23,0,0,23,Grand Teton
1524,2019,December,46433,125318,141190,125318,96,0,0,0,1,0,0,97,Grand Teton
1525,2020,January,51648,121802,155062,121802,0,0,0,0,6,0,0,6,Grand Teton
1526,2020,February,55197,122542,167520,122542,0,0,0,0,99,0,0,99,Grand Teton
1527,2020,March,51455,96662,156763,96662,53,0,0,0,70,0,0,123,Grand Teton
1528,2020,April,0,0,0,0,0,0,0,0,0,0,0,0,Grand Teton
1529,2020,May,123756,87584,393983,87584,0,0,0,1165,0,0,0,1165,Grand Teton
1530,2020,June,468201,106267,2405450,106267,0,0,0,48276,3049,0,0,51325,Grand Teton
1531,2020,July,755766,130093,4662442,130093,19690,0,0,89627,13511,0,0,122828,Grand Teton
1532,2020,August,710198,152848,4505925,152848,18617,0,0,89768,13427,0,0,121812,Grand Teton
1533,2020,September,603789,124152,3688768,124152,14143,0,0,73453,8681,0,0,96277,Grand Teton
1534,2020,October,351173,97328,1344462,97328,1466,0,0,12109,1345,0,0,14920,Grand Teton
1535,2020,November,57039,70482,171643,70482,0,0,0,0,27,0,0,27,Grand Teton
1536,2020,December,61416,110269,184912,110269,0,0,0,0,34,0,0,34,Grand Teton
1537,2021,January,66585,115489,202035,115489,0,0,0,0,117,0,0,117,Grand Teton
1538,2021,February,53108,108394,159910,108394,0,0,0,0,30,0,0,30,Grand Teton
1539,2021,March,74754,120089,227032,120089,0,0,0,0,142,0,0,142,Grand Teton
1540,2021,April,87739,101586,271397,101586,0,0,0,280,139,0,0,420,Grand Teton
1541,2021,May,364876,134653,2022232,134653,10106,0,0,35842,1621,0,0,47570,Grand Teton
1542,2021,June,757897,170837,4921534,170837,44838,0,0,84554,6395,0,0,135787,Grand Teton
1543,2021,July,835846,179283,5638987,179283,56754,0,0,90326,13507,0,0,160587,Grand Teton
1544,2021,August,703118,181817,5126367,181817,50126,0,0,89972,14621,0,0,154719,Grand Teton
1545,2021,September,579888,149345,4072891,149345,38076,0,0,74348,7229,0,0,119653,Grand Teton
1546,2021,October,247945,116239,1038075,116239,3127,0,0,11338,624,0,0,15089,Grand Teton
1547,2021,November,61674,93183,185023,93183,0,0,0,0,0,0,0,0,Grand Teton
1548,2021,December,51800,116956,157544,116956,100,0,0,0,10,0,0,110,Grand Teton
1549,1979,January,48050,200,288360,100,0,0,0,0,5,0,0,5,Assateague Island
1550,1979,February,48818,200,292950,100,0,0,0,0,5,0,0,5,Assateague Island
1551,1979,March,50794,200,324874,100,0,0,0,0,224,26,0,250,Assateague Island
1552,1979,April,110513,300,697380,150,0,594,701,0,712,681,0,2688,Assateague Island
1553,1979,May,150960,350,1240904,250,0,1176,924,0,782,1815,0,4697,Assateague Island
1554,1979,June,168974,350,1282782,350,0,4557,3136,0,760,3396,0,11849,Assateague Island
1555,1979,July,271543,350,2351722,350,0,8652,4750,0,3259,3708,0,20369,Assateague Island
1556,1979,August,378321,350,3215840,350,0,8002,5436,0,4351,2896,0,20685,Assateague Island
1557,1979,September,228328,200,1427898,150,0,1229,1750,0,851,885,0,4715,Assateague Island
1558,1979,October,102143,200,620982,150,0,156,215,0,428,837,0,1636,Assateague Island
1559,1979,November,79903,200,540527,150,0,30,46,0,88,82,0,246,Assateague Island
1560,1979,December,36514,200,219084,150,0,25,1,0,41,0,0,67,Assateague Island
1561,1980,January,41953,200,271584,150,0,25,0,0,11,0,0,36,Assateague Island
1562,1980,February,48122,200,289644,150,0,0,0,0,49,0,0,49,Assateague Island
1563,1980,March,61997,200,373712,150,0,36,0,0,76,21,0,133,Assateague Island
1564,1980,April,110973,300,667790,150,0,139,77,0,518,202,0,936,Assateague Island
1565,1980,May,184995,350,1347336,250,0,710,474,0,531,1282,0,2997,Assateague Island
1566,1980,June,291009,350,2120268,250,0,860,295,0,377,2452,0,3984,Assateague Island
1567,1980,July,403975,350,3237486,250,0,720,353,0,262,1805,0,3140,Assateague Island
1568,1980,August,398897,350,3240754,250,0,3035,1329,0,343,1674,0,6381,Assateague Island
1569,1980,September,229576,200,1361088,150,0,1253,627,0,348,778,0,3006,Assateague Island
1570,1980,October,90097,200,557532,150,0,164,259,0,243,903,0,1569,Assateague Island
1571,1980,November,66523,200,402624,150,0,77,0,0,106,65,0,248,Assateague Island
1572,1980,December,39408,200,238182,150,0,0,0,0,54,62,0,116,Assateague Island
1573,1981,January,41708,200,250292,150,0,0,0,0,5,0,0,5,Assateague Island
1574,1981,February,41169,200,245527,150,0,0,0,0,47,3,0,50,Assateague Island
1575,1981,March,53609,200,322452,150,0,51,0,0,101,4,0,156,Assateague Island
1576,1981,April,123060,200,748524,150,0,303,124,0,374,46,0,847,Assateague Island
1577,1981,May,186699,350,1511556,250,0,1428,384,0,653,180,0,2645,Assateague Island
1578,1981,June,285429,350,2300862,250,0,2515,769,0,351,162,0,3797,Assateague Island
1579,1981,July,367704,350,2978990,250,0,3614,1196,0,144,274,0,5228,Assateague Island
1580,1981,August,433101,350,3646116,250,0,3708,1379,0,294,219,0,5600,Assateague Island
1581,1981,September,238855,200,1469706,150,0,1810,683,0,313,242,0,3048,Assateague Island
1582,1981,October,121017,200,755175,150,0,477,276,0,118,52,0,923,Assateague Island
1583,1981,November,86876,200,526332,150,0,128,103,0,125,36,0,392,Assateague Island
1584,1981,December,40089,200,241227,150,0,18,20,0,8,12,0,58,Assateague Island
1585,1982,January,33371,200,206760,150,0,7,19,0,4,1,0,31,Assateague Island
1586,1982,February,37956,200,233793,150,0,10,20,0,37,0,0,67,Assateague Island
1587,1982,March,48237,200,299574,150,0,130,21,0,45,3,0,199,Assateague Island
1588,1982,April,109345,200,668883,150,0,579,172,0,291,26,0,1068,Assateague Island
1589,1982,May,138709,350,1130146,350,0,1234,256,0,685,227,0,2402,Assateague Island
1590,1982,June,260602,350,2100566,350,0,2364,475,0,215,159,0,3213,Assateague Island
1591,1982,July,455816,350,3673698,350,0,3217,1172,0,276,338,0,5003,Assateague Island
1592,1982,August,431369,350,3480198,350,0,3428,1145,0,431,368,0,5372,Assateague Island
1593,1982,September,256801,300,1575558,250,0,1863,733,0,103,197,0,2896,Assateague Island
